,coauthored_relationship_from,coauthored_relationship_to
4139,authorID_a665a_45920_422f9_d417e_4867e,authorID_aae02_12936_2d611_717b6_c00ad
4140,authorID_aae02_12936_2d611_717b6_c00ad,authorID_9a049_b03f6_fc40b_fcf2f_13632
4141,authorID_9a049_b03f6_fc40b_fcf2f_13632,authorID_aae02_12936_2d611_717b6_c00ad
4142,authorID_71812_7812c_05853_f0bec_61582,authorID_d59ec_ed1de_d07f8_4c145_592f6
4143,authorID_d59ec_ed1de_d07f8_4c145_592f6,authorID_71812_7812c_05853_f0bec_61582
4144,authorID_71812_7812c_05853_f0bec_61582,authorID_4e074_08562_bedb8_b60ce_05c1d
4145,authorID_4e074_08562_bedb8_b60ce_05c1d,authorID_71812_7812c_05853_f0bec_61582
4146,authorID_71812_7812c_05853_f0bec_61582,authorID_524b2_d27a1_e7fbc_3a161_4fa66
4147,authorID_524b2_d27a1_e7fbc_3a161_4fa66,authorID_71812_7812c_05853_f0bec_61582
4148,authorID_71812_7812c_05853_f0bec_61582,authorID_f369c_b89fc_627e6_68987_007d1
4149,authorID_f369c_b89fc_627e6_68987_007d1,authorID_71812_7812c_05853_f0bec_61582
4150,authorID_71812_7812c_05853_f0bec_61582,authorID_d6061_bbee6_cf13b_d7376_5faae
4151,authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_71812_7812c_05853_f0bec_61582
4152,authorID_71812_7812c_05853_f0bec_61582,authorID_3949a_c1596_ec771_06a70_9a618
4153,authorID_3949a_c1596_ec771_06a70_9a618,authorID_71812_7812c_05853_f0bec_61582
4154,authorID_a4e98_7d175_84557_e2fbe_d011c,authorID_e5b86_1a6d8_a966d_fca7e_7341c
4155,authorID_e5b86_1a6d8_a966d_fca7e_7341c,authorID_a4e98_7d175_84557_e2fbe_d011c
4156,authorID_a4e98_7d175_84557_e2fbe_d011c,authorID_3c152_85c04_fff40_024bb_8714b
4157,authorID_3c152_85c04_fff40_024bb_8714b,authorID_a4e98_7d175_84557_e2fbe_d011c
4158,authorID_a4e98_7d175_84557_e2fbe_d011c,authorID_3d914_f9348_c9cc0_ff8a7_97167
4159,authorID_3d914_f9348_c9cc0_ff8a7_97167,authorID_a4e98_7d175_84557_e2fbe_d011c
4160,authorID_a4e98_7d175_84557_e2fbe_d011c,authorID_802b9_06a18_591ea_d8a6d_d809b
4161,authorID_802b9_06a18_591ea_d8a6d_d809b,authorID_a4e98_7d175_84557_e2fbe_d011c
4162,authorID_a4e98_7d175_84557_e2fbe_d011c,authorID_59e19_706d5_1d39f_66711_c2653
4163,authorID_59e19_706d5_1d39f_66711_c2653,authorID_a4e98_7d175_84557_e2fbe_d011c
4164,authorID_a4e98_7d175_84557_e2fbe_d011c,authorID_05ada_863a4_cf966_0fd8c_68e22
4165,authorID_05ada_863a4_cf966_0fd8c_68e22,authorID_a4e98_7d175_84557_e2fbe_d011c
4166,authorID_88820_46218_0e5c8_93eff_2ed73,authorID_13671_077b6_6a298_74a25_78b52
4167,authorID_13671_077b6_6a298_74a25_78b52,authorID_88820_46218_0e5c8_93eff_2ed73
4168,authorID_88820_46218_0e5c8_93eff_2ed73,authorID_922c7_95421_6ccfe_7a61d_ef609
4169,authorID_922c7_95421_6ccfe_7a61d_ef609,authorID_88820_46218_0e5c8_93eff_2ed73
4170,authorID_88820_46218_0e5c8_93eff_2ed73,authorID_983bd_614bb_5afec_e5ab3_b6023
4171,authorID_983bd_614bb_5afec_e5ab3_b6023,authorID_88820_46218_0e5c8_93eff_2ed73
4172,authorID_88820_46218_0e5c8_93eff_2ed73,authorID_52f11_620e3_97f86_7b7d9_f19e4
4173,authorID_52f11_620e3_97f86_7b7d9_f19e4,authorID_88820_46218_0e5c8_93eff_2ed73
4174,authorID_88820_46218_0e5c8_93eff_2ed73,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
4175,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_88820_46218_0e5c8_93eff_2ed73
4176,authorID_88820_46218_0e5c8_93eff_2ed73,authorID_c8376_49cce_43f27_29138_e72cc
4177,authorID_c8376_49cce_43f27_29138_e72cc,authorID_88820_46218_0e5c8_93eff_2ed73
4178,authorID_02d20_bbd7e_394ad_5999a_4ceba,authorID_d6e5a_20b30_f8721_6b2c7_58f5e
4179,authorID_d6e5a_20b30_f8721_6b2c7_58f5e,authorID_02d20_bbd7e_394ad_5999a_4ceba
4180,authorID_02d20_bbd7e_394ad_5999a_4ceba,authorID_e888a_676e1_926d0_c08b5_f11fb
4181,authorID_e888a_676e1_926d0_c08b5_f11fb,authorID_02d20_bbd7e_394ad_5999a_4ceba
4182,authorID_02d20_bbd7e_394ad_5999a_4ceba,authorID_79bf0_8685d_3138f_9b109_c3546
4183,authorID_79bf0_8685d_3138f_9b109_c3546,authorID_02d20_bbd7e_394ad_5999a_4ceba
4184,authorID_02d20_bbd7e_394ad_5999a_4ceba,authorID_734d0_759cd_b4e0d_0a35e_4fd73
4185,authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_02d20_bbd7e_394ad_5999a_4ceba
4186,authorID_02d20_bbd7e_394ad_5999a_4ceba,authorID_27bad_c983d_f1780_b60c2_b3fa9
4187,authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_02d20_bbd7e_394ad_5999a_4ceba
4188,authorID_02d20_bbd7e_394ad_5999a_4ceba,authorID_4621c_1d55f_a4e86_ce0da_e4288
4189,authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_02d20_bbd7e_394ad_5999a_4ceba
4190,authorID_c75d3_f1f5b_cd691_4d033_1ce5e,authorID_1be00_34108_2e25c_4e251_ca671
4191,authorID_1be00_34108_2e25c_4e251_ca671,authorID_c75d3_f1f5b_cd691_4d033_1ce5e
4192,authorID_c75d3_f1f5b_cd691_4d033_1ce5e,authorID_1e68e_d4e3d_58a51_096a7_feea3
4193,authorID_1e68e_d4e3d_58a51_096a7_feea3,authorID_c75d3_f1f5b_cd691_4d033_1ce5e
4194,authorID_c75d3_f1f5b_cd691_4d033_1ce5e,authorID_9537f_32ec7_599e1_ae953_af6c9
4195,authorID_9537f_32ec7_599e1_ae953_af6c9,authorID_c75d3_f1f5b_cd691_4d033_1ce5e
4196,authorID_c75d3_f1f5b_cd691_4d033_1ce5e,authorID_13671_077b6_6a298_74a25_78b52
4197,authorID_13671_077b6_6a298_74a25_78b52,authorID_c75d3_f1f5b_cd691_4d033_1ce5e
4198,authorID_c75d3_f1f5b_cd691_4d033_1ce5e,authorID_88820_46218_0e5c8_93eff_2ed73
4199,authorID_88820_46218_0e5c8_93eff_2ed73,authorID_c75d3_f1f5b_cd691_4d033_1ce5e
4200,authorID_c75d3_f1f5b_cd691_4d033_1ce5e,authorID_6f4b6_61212_5fb3a_0daec_d2799
4201,authorID_6f4b6_61212_5fb3a_0daec_d2799,authorID_c75d3_f1f5b_cd691_4d033_1ce5e
4202,authorID_38b2d_03f32_56502_b1e9d_b02b2,authorID_16dc3_68a89_b428b_24854_84313
4203,authorID_16dc3_68a89_b428b_24854_84313,authorID_38b2d_03f32_56502_b1e9d_b02b2
4204,authorID_38b2d_03f32_56502_b1e9d_b02b2,authorID_6aac0_cf87a_32e63_15361_22c3f
4205,authorID_6aac0_cf87a_32e63_15361_22c3f,authorID_38b2d_03f32_56502_b1e9d_b02b2
4206,authorID_38b2d_03f32_56502_b1e9d_b02b2,authorID_14063_69760_3e22d_600d3_36bee
4207,authorID_14063_69760_3e22d_600d3_36bee,authorID_38b2d_03f32_56502_b1e9d_b02b2
4208,authorID_38b2d_03f32_56502_b1e9d_b02b2,authorID_82416_49609_f88cc_d2a0a_5b233
4209,authorID_82416_49609_f88cc_d2a0a_5b233,authorID_38b2d_03f32_56502_b1e9d_b02b2
4210,authorID_38b2d_03f32_56502_b1e9d_b02b2,authorID_f3282_8acec_b4282_c87ea_a554d
4211,authorID_f3282_8acec_b4282_c87ea_a554d,authorID_38b2d_03f32_56502_b1e9d_b02b2
4212,authorID_482d9_673cf_ee5de_391f9_7fde4,authorID_71047_41a92_e73eb_6c5d6_9cd04
4213,authorID_71047_41a92_e73eb_6c5d6_9cd04,authorID_482d9_673cf_ee5de_391f9_7fde4
4214,authorID_482d9_673cf_ee5de_391f9_7fde4,authorID_35135_aaa6c_c2389_1b40c_b3f37
4215,authorID_35135_aaa6c_c2389_1b40c_b3f37,authorID_482d9_673cf_ee5de_391f9_7fde4
4216,authorID_482d9_673cf_ee5de_391f9_7fde4,authorID_138d9_e809e_386a7_b8007_91d1f
4217,authorID_138d9_e809e_386a7_b8007_91d1f,authorID_482d9_673cf_ee5de_391f9_7fde4
4218,authorID_482d9_673cf_ee5de_391f9_7fde4,authorID_8ae4c_23b80_d1e7c_8ff79_e515f
4219,authorID_8ae4c_23b80_d1e7c_8ff79_e515f,authorID_482d9_673cf_ee5de_391f9_7fde4
4220,authorID_482d9_673cf_ee5de_391f9_7fde4,authorID_f57e5_cb1f4_532c0_08183_057ec
4221,authorID_f57e5_cb1f4_532c0_08183_057ec,authorID_482d9_673cf_ee5de_391f9_7fde4
4222,authorID_1da51_b8d8f_f98f6_a48f8_0ae79,authorID_7c252_ab334_fb8fd_88e82_42c49
4223,authorID_7c252_ab334_fb8fd_88e82_42c49,authorID_1da51_b8d8f_f98f6_a48f8_0ae79
4224,authorID_1da51_b8d8f_f98f6_a48f8_0ae79,authorID_684fe_39f03_758de_6a882_ae61f
4225,authorID_684fe_39f03_758de_6a882_ae61f,authorID_1da51_b8d8f_f98f6_a48f8_0ae79
4226,authorID_1da51_b8d8f_f98f6_a48f8_0ae79,authorID_9bdb2_af679_9204a_299c6_03994
4227,authorID_9bdb2_af679_9204a_299c6_03994,authorID_1da51_b8d8f_f98f6_a48f8_0ae79
4228,authorID_1da51_b8d8f_f98f6_a48f8_0ae79,authorID_2c624_232cd_d2217_71294_dfbb3
4229,authorID_2c624_232cd_d2217_71294_dfbb3,authorID_1da51_b8d8f_f98f6_a48f8_0ae79
4230,authorID_1da51_b8d8f_f98f6_a48f8_0ae79,authorID_011af_72a91_0ac4a_cf367_eef9e
4231,authorID_011af_72a91_0ac4a_cf367_eef9e,authorID_1da51_b8d8f_f98f6_a48f8_0ae79
4232,authorID_7b1a2_78f5a_be8e9_da907_fc9c2,authorID_d2f48_3672c_0239f_6d7dd_3c9ec
4233,authorID_d2f48_3672c_0239f_6d7dd_3c9ec,authorID_7b1a2_78f5a_be8e9_da907_fc9c2
4234,authorID_7b1a2_78f5a_be8e9_da907_fc9c2,authorID_81b8a_03f97_e8787_c53fe_1a86b
4235,authorID_81b8a_03f97_e8787_c53fe_1a86b,authorID_7b1a2_78f5a_be8e9_da907_fc9c2
4236,authorID_7b1a2_78f5a_be8e9_da907_fc9c2,authorID_84a50_92e4a_5b6fe_968fd_523fb
4237,authorID_84a50_92e4a_5b6fe_968fd_523fb,authorID_7b1a2_78f5a_be8e9_da907_fc9c2
4238,authorID_7b1a2_78f5a_be8e9_da907_fc9c2,authorID_23973_46b45_823e0_70f6f_c72ac
4239,authorID_23973_46b45_823e0_70f6f_c72ac,authorID_7b1a2_78f5a_be8e9_da907_fc9c2
4240,authorID_7b1a2_78f5a_be8e9_da907_fc9c2,authorID_71812_7812c_05853_f0bec_61582
4241,authorID_71812_7812c_05853_f0bec_61582,authorID_7b1a2_78f5a_be8e9_da907_fc9c2
4242,authorID_6e400_1871c_0cf27_c7634_ef1dc,authorID_3d914_f9348_c9cc0_ff8a7_97167
4243,authorID_3d914_f9348_c9cc0_ff8a7_97167,authorID_6e400_1871c_0cf27_c7634_ef1dc
4244,authorID_6e400_1871c_0cf27_c7634_ef1dc,authorID_d80ea_e6e96_d148b_3b2ab_bbc67
4245,authorID_d80ea_e6e96_d148b_3b2ab_bbc67,authorID_6e400_1871c_0cf27_c7634_ef1dc
4246,authorID_6e400_1871c_0cf27_c7634_ef1dc,authorID_73d3f_1ba06_2585b_ce51f_77d70
4247,authorID_73d3f_1ba06_2585b_ce51f_77d70,authorID_6e400_1871c_0cf27_c7634_ef1dc
4248,authorID_6e400_1871c_0cf27_c7634_ef1dc,authorID_226f7_6b55a_cb497_01e06_ded1d
4249,authorID_226f7_6b55a_cb497_01e06_ded1d,authorID_6e400_1871c_0cf27_c7634_ef1dc
4250,authorID_6e400_1871c_0cf27_c7634_ef1dc,authorID_e29c9_c180c_6279b_0b02a_bd6a1
4251,authorID_e29c9_c180c_6279b_0b02a_bd6a1,authorID_6e400_1871c_0cf27_c7634_ef1dc
4252,authorID_1dfac_b2ea5_a03e0_a9159_99e03,authorID_38b83_caefa_1ef26_940f1_d07bd
4253,authorID_38b83_caefa_1ef26_940f1_d07bd,authorID_1dfac_b2ea5_a03e0_a9159_99e03
4254,authorID_1dfac_b2ea5_a03e0_a9159_99e03,authorID_4b227_777d4_dd1fc_61c6f_884f4
4255,authorID_4b227_777d4_dd1fc_61c6f_884f4,authorID_1dfac_b2ea5_a03e0_a9159_99e03
4256,authorID_1dfac_b2ea5_a03e0_a9159_99e03,authorID_303c8_bd558_75dda_24089_7db15
4257,authorID_303c8_bd558_75dda_24089_7db15,authorID_1dfac_b2ea5_a03e0_a9159_99e03
4258,authorID_1dfac_b2ea5_a03e0_a9159_99e03,authorID_5966a_bd0cb_fc86f_98a18_6531b
4259,authorID_5966a_bd0cb_fc86f_98a18_6531b,authorID_1dfac_b2ea5_a03e0_a9159_99e03
4260,authorID_1dfac_b2ea5_a03e0_a9159_99e03,authorID_58081_1fa95_269f3_ecd4f_22d17
4261,authorID_58081_1fa95_269f3_ecd4f_22d17,authorID_1dfac_b2ea5_a03e0_a9159_99e03
4262,authorID_bc52d_d6342_77c4a_34a2d_62109,authorID_f57e5_cb1f4_532c0_08183_057ec
4263,authorID_f57e5_cb1f4_532c0_08183_057ec,authorID_bc52d_d6342_77c4a_34a2d_62109
4264,authorID_bc52d_d6342_77c4a_34a2d_62109,authorID_6c658_ee83f_b7e81_24824_94f3e
4265,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_bc52d_d6342_77c4a_34a2d_62109
4266,authorID_bc52d_d6342_77c4a_34a2d_62109,authorID_89aa1_e5800_23722_db676_46e81
4267,authorID_89aa1_e5800_23722_db676_46e81,authorID_bc52d_d6342_77c4a_34a2d_62109
4268,authorID_bc52d_d6342_77c4a_34a2d_62109,authorID_27bad_c983d_f1780_b60c2_b3fa9
4269,authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_bc52d_d6342_77c4a_34a2d_62109
4270,authorID_bc52d_d6342_77c4a_34a2d_62109,authorID_0b918_943df_0962b_c7a18_24c05
4271,authorID_0b918_943df_0962b_c7a18_24c05,authorID_bc52d_d6342_77c4a_34a2d_62109
4272,authorID_24529_84f72_ef119_5df62_ab3f2,authorID_38b83_caefa_1ef26_940f1_d07bd
4273,authorID_38b83_caefa_1ef26_940f1_d07bd,authorID_24529_84f72_ef119_5df62_ab3f2
4274,authorID_24529_84f72_ef119_5df62_ab3f2,authorID_349c4_1201b_62db8_51192_665c5
4275,authorID_349c4_1201b_62db8_51192_665c5,authorID_24529_84f72_ef119_5df62_ab3f2
4276,authorID_24529_84f72_ef119_5df62_ab3f2,authorID_1dfac_b2ea5_a03e0_a9159_99e03
4277,authorID_1dfac_b2ea5_a03e0_a9159_99e03,authorID_24529_84f72_ef119_5df62_ab3f2
4278,authorID_24529_84f72_ef119_5df62_ab3f2,authorID_3a1df_b05d7_25753_0e634_92336
4279,authorID_3a1df_b05d7_25753_0e634_92336,authorID_24529_84f72_ef119_5df62_ab3f2
4280,authorID_24529_84f72_ef119_5df62_ab3f2,authorID_4b227_777d4_dd1fc_61c6f_884f4
4281,authorID_4b227_777d4_dd1fc_61c6f_884f4,authorID_24529_84f72_ef119_5df62_ab3f2
4282,authorID_bdd2d_3af3a_5a121_3497d_4f1f7,authorID_bb668_ca955_63216_088b9_8a625
4283,authorID_bb668_ca955_63216_088b9_8a625,authorID_bdd2d_3af3a_5a121_3497d_4f1f7
4284,authorID_bdd2d_3af3a_5a121_3497d_4f1f7,authorID_37c20_f19f3_272b5_ccc3a_5d805
4285,authorID_37c20_f19f3_272b5_ccc3a_5d805,authorID_bdd2d_3af3a_5a121_3497d_4f1f7
4286,authorID_bdd2d_3af3a_5a121_3497d_4f1f7,authorID_36ebe_205bc_dfc49_9a25e_6923f
4287,authorID_36ebe_205bc_dfc49_9a25e_6923f,authorID_bdd2d_3af3a_5a121_3497d_4f1f7
4288,authorID_bdd2d_3af3a_5a121_3497d_4f1f7,authorID_377ad_eb4cd_4096a_dc7ca_64b53
4289,authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_bdd2d_3af3a_5a121_3497d_4f1f7
4290,authorID_bdd2d_3af3a_5a121_3497d_4f1f7,authorID_f10d9_1a759_6bf5a_67735_79ff1
4291,authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_bdd2d_3af3a_5a121_3497d_4f1f7
4292,authorID_f369c_b89fc_627e6_68987_007d1,authorID_3949a_c1596_ec771_06a70_9a618
4293,authorID_3949a_c1596_ec771_06a70_9a618,authorID_f369c_b89fc_627e6_68987_007d1
4294,authorID_f369c_b89fc_627e6_68987_007d1,authorID_d874e_4e4a5_df211_73b0f_83e31
4295,authorID_d874e_4e4a5_df211_73b0f_83e31,authorID_f369c_b89fc_627e6_68987_007d1
4296,authorID_f369c_b89fc_627e6_68987_007d1,authorID_19581_e27de_7ced0_0ff1c_e50b2
4297,authorID_19581_e27de_7ced0_0ff1c_e50b2,authorID_f369c_b89fc_627e6_68987_007d1
4298,authorID_f369c_b89fc_627e6_68987_007d1,authorID_734d0_759cd_b4e0d_0a35e_4fd73
4299,authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_f369c_b89fc_627e6_68987_007d1
4300,authorID_f369c_b89fc_627e6_68987_007d1,authorID_b4944_c6ff0_8dc6f_43da2_e9c82
4301,authorID_b4944_c6ff0_8dc6f_43da2_e9c82,authorID_f369c_b89fc_627e6_68987_007d1
4302,authorID_c8376_49cce_43f27_29138_e72cc,authorID_c2356_069e9_d1e79_ca924_37815
4303,authorID_c2356_069e9_d1e79_ca924_37815,authorID_c8376_49cce_43f27_29138_e72cc
4304,authorID_c8376_49cce_43f27_29138_e72cc,authorID_82416_49609_f88cc_d2a0a_5b233
4305,authorID_82416_49609_f88cc_d2a0a_5b233,authorID_c8376_49cce_43f27_29138_e72cc
4306,authorID_c8376_49cce_43f27_29138_e72cc,authorID_6aac0_cf87a_32e63_15361_22c3f
4307,authorID_6aac0_cf87a_32e63_15361_22c3f,authorID_c8376_49cce_43f27_29138_e72cc
4308,authorID_c8376_49cce_43f27_29138_e72cc,authorID_9537f_32ec7_599e1_ae953_af6c9
4309,authorID_9537f_32ec7_599e1_ae953_af6c9,authorID_c8376_49cce_43f27_29138_e72cc
4310,authorID_c8376_49cce_43f27_29138_e72cc,authorID_27d71_9c754_aacd4_92a6d_c8a1b
4311,authorID_27d71_9c754_aacd4_92a6d_c8a1b,authorID_c8376_49cce_43f27_29138_e72cc
4312,authorID_05ada_863a4_cf966_0fd8c_68e22,authorID_d4735_e3a26_5e16e_ee03f_59718
4313,authorID_d4735_e3a26_5e16e_ee03f_59718,authorID_05ada_863a4_cf966_0fd8c_68e22
4314,authorID_05ada_863a4_cf966_0fd8c_68e22,authorID_8f1f6_4db81_c40ea_10e1e_9080c
4315,authorID_8f1f6_4db81_c40ea_10e1e_9080c,authorID_05ada_863a4_cf966_0fd8c_68e22
4316,authorID_05ada_863a4_cf966_0fd8c_68e22,authorID_28dae_7c8bd_e2f3c_a608f_86d0e
4317,authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_05ada_863a4_cf966_0fd8c_68e22
4318,authorID_05ada_863a4_cf966_0fd8c_68e22,authorID_5ec1a_0c99d_42860_1ce42_b407a
4319,authorID_5ec1a_0c99d_42860_1ce42_b407a,authorID_05ada_863a4_cf966_0fd8c_68e22
4320,authorID_05ada_863a4_cf966_0fd8c_68e22,authorID_f5ca3_8f748_a1d6e_af726_b8a42
4321,authorID_f5ca3_8f748_a1d6e_af726_b8a42,authorID_05ada_863a4_cf966_0fd8c_68e22
4322,authorID_02e62_95d8f_52284_0f09b_5194b,authorID_5ef6f_df325_13aa7_cd11f_72bec
4323,authorID_5ef6f_df325_13aa7_cd11f_72bec,authorID_02e62_95d8f_52284_0f09b_5194b
4324,authorID_02e62_95d8f_52284_0f09b_5194b,authorID_20e9c_64c05_a54d1_99610_fb7e3
4325,authorID_20e9c_64c05_a54d1_99610_fb7e3,authorID_02e62_95d8f_52284_0f09b_5194b
4326,authorID_02e62_95d8f_52284_0f09b_5194b,authorID_79bf0_8685d_3138f_9b109_c3546
4327,authorID_79bf0_8685d_3138f_9b109_c3546,authorID_02e62_95d8f_52284_0f09b_5194b
4328,authorID_02e62_95d8f_52284_0f09b_5194b,authorID_49d18_0ecf5_61328_19571_bf39d
4329,authorID_49d18_0ecf5_61328_19571_bf39d,authorID_02e62_95d8f_52284_0f09b_5194b
4330,authorID_02e62_95d8f_52284_0f09b_5194b,authorID_4c970_004b0_678d4_39f17_7e77d
4331,authorID_4c970_004b0_678d4_39f17_7e77d,authorID_02e62_95d8f_52284_0f09b_5194b
4332,authorID_c75cb_66ae2_8d8eb_c6ede_d002c,authorID_b7a56_873cd_771f2_c446d_369b6
4333,authorID_b7a56_873cd_771f2_c446d_369b6,authorID_c75cb_66ae2_8d8eb_c6ede_d002c
4334,authorID_c75cb_66ae2_8d8eb_c6ede_d002c,authorID_5f9c4_ab08c_ac745_7e911_1a30e
4335,authorID_5f9c4_ab08c_ac745_7e911_1a30e,authorID_c75cb_66ae2_8d8eb_c6ede_d002c
4336,authorID_c75cb_66ae2_8d8eb_c6ede_d002c,authorID_0b918_943df_0962b_c7a18_24c05
4337,authorID_0b918_943df_0962b_c7a18_24c05,authorID_c75cb_66ae2_8d8eb_c6ede_d002c
4338,authorID_c75cb_66ae2_8d8eb_c6ede_d002c,authorID_d874e_4e4a5_df211_73b0f_83e31
4339,authorID_d874e_4e4a5_df211_73b0f_83e31,authorID_c75cb_66ae2_8d8eb_c6ede_d002c
4340,authorID_c75cb_66ae2_8d8eb_c6ede_d002c,authorID_19581_e27de_7ced0_0ff1c_e50b2
4341,authorID_19581_e27de_7ced0_0ff1c_e50b2,authorID_c75cb_66ae2_8d8eb_c6ede_d002c
4342,authorID_79d6e_aa267_6189e_b927f_2e16a,authorID_e5b86_1a6d8_a966d_fca7e_7341c
4343,authorID_e5b86_1a6d8_a966d_fca7e_7341c,authorID_79d6e_aa267_6189e_b927f_2e16a
4344,authorID_79d6e_aa267_6189e_b927f_2e16a,authorID_86573_6a1c3_0a82d_c67ab_a8203
4345,authorID_86573_6a1c3_0a82d_c67ab_a8203,authorID_79d6e_aa267_6189e_b927f_2e16a
4346,authorID_79d6e_aa267_6189e_b927f_2e16a,authorID_3c152_85c04_fff40_024bb_8714b
4347,authorID_3c152_85c04_fff40_024bb_8714b,authorID_79d6e_aa267_6189e_b927f_2e16a
4348,authorID_79d6e_aa267_6189e_b927f_2e16a,authorID_05ada_863a4_cf966_0fd8c_68e22
4349,authorID_05ada_863a4_cf966_0fd8c_68e22,authorID_79d6e_aa267_6189e_b927f_2e16a
4350,authorID_79d6e_aa267_6189e_b927f_2e16a,authorID_a4e98_7d175_84557_e2fbe_d011c
4351,authorID_a4e98_7d175_84557_e2fbe_d011c,authorID_79d6e_aa267_6189e_b927f_2e16a
4352,authorID_37c20_f19f3_272b5_ccc3a_5d805,authorID_96442_94ac4_ffb30_91eef_01219
4353,authorID_96442_94ac4_ffb30_91eef_01219,authorID_37c20_f19f3_272b5_ccc3a_5d805
4354,authorID_37c20_f19f3_272b5_ccc3a_5d805,authorID_377ad_eb4cd_4096a_dc7ca_64b53
4355,authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_37c20_f19f3_272b5_ccc3a_5d805
4356,authorID_37c20_f19f3_272b5_ccc3a_5d805,authorID_d874e_4e4a5_df211_73b0f_83e31
4357,authorID_d874e_4e4a5_df211_73b0f_83e31,authorID_37c20_f19f3_272b5_ccc3a_5d805
4358,authorID_37c20_f19f3_272b5_ccc3a_5d805,authorID_fc95c_e1766_03e9e_1d1ff_ee390
4359,authorID_fc95c_e1766_03e9e_1d1ff_ee390,authorID_37c20_f19f3_272b5_ccc3a_5d805
4360,authorID_37c20_f19f3_272b5_ccc3a_5d805,authorID_79026_99be4_2c8a8_e46fb_bb450
4361,authorID_79026_99be4_2c8a8_e46fb_bb450,authorID_37c20_f19f3_272b5_ccc3a_5d805
4362,authorID_7045d_16ae7_f043e_c2577_4a0a8,authorID_3038b_fb575_bee6a_0e619_45eff
4363,authorID_3038b_fb575_bee6a_0e619_45eff,authorID_7045d_16ae7_f043e_c2577_4a0a8
4364,authorID_7045d_16ae7_f043e_c2577_4a0a8,authorID_16bad_fc620_2cb3f_8889e_0f277
4365,authorID_16bad_fc620_2cb3f_8889e_0f277,authorID_7045d_16ae7_f043e_c2577_4a0a8
4366,authorID_7045d_16ae7_f043e_c2577_4a0a8,authorID_9ae2b_dd7be_edc2e_766c6_b7658
4367,authorID_9ae2b_dd7be_edc2e_766c6_b7658,authorID_7045d_16ae7_f043e_c2577_4a0a8
4368,authorID_7045d_16ae7_f043e_c2577_4a0a8,authorID_ad573_66865_126e5_5649e_cb23a
4369,authorID_ad573_66865_126e5_5649e_cb23a,authorID_7045d_16ae7_f043e_c2577_4a0a8
4370,authorID_7045d_16ae7_f043e_c2577_4a0a8,authorID_a68b4_12c42_82555_f1554_6cf6e
4371,authorID_a68b4_12c42_82555_f1554_6cf6e,authorID_7045d_16ae7_f043e_c2577_4a0a8
4372,authorID_1a656_2590e_f19d1_045d0_6c405,authorID_4621c_1d55f_a4e86_ce0da_e4288
4373,authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_1a656_2590e_f19d1_045d0_6c405
4374,authorID_1a656_2590e_f19d1_045d0_6c405,authorID_74806_4be03_a08df_81e31_bd6f9
4375,authorID_74806_4be03_a08df_81e31_bd6f9,authorID_1a656_2590e_f19d1_045d0_6c405
4376,authorID_1a656_2590e_f19d1_045d0_6c405,authorID_6c658_ee83f_b7e81_24824_94f3e
4377,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_1a656_2590e_f19d1_045d0_6c405
4378,authorID_1a656_2590e_f19d1_045d0_6c405,authorID_27d71_9c754_aacd4_92a6d_c8a1b
4379,authorID_27d71_9c754_aacd4_92a6d_c8a1b,authorID_1a656_2590e_f19d1_045d0_6c405
4380,authorID_1a656_2590e_f19d1_045d0_6c405,authorID_0bba8_69d7f_392cb_caca6_b8935
4381,authorID_0bba8_69d7f_392cb_caca6_b8935,authorID_1a656_2590e_f19d1_045d0_6c405
4382,authorID_dbae7_72db2_9058a_88f9b_d830e,authorID_802b9_06a18_591ea_d8a6d_d809b
4383,authorID_802b9_06a18_591ea_d8a6d_d809b,authorID_dbae7_72db2_9058a_88f9b_d830e
4384,authorID_dbae7_72db2_9058a_88f9b_d830e,authorID_a4e98_7d175_84557_e2fbe_d011c
4385,authorID_a4e98_7d175_84557_e2fbe_d011c,authorID_dbae7_72db2_9058a_88f9b_d830e
4386,authorID_dbae7_72db2_9058a_88f9b_d830e,authorID_86573_6a1c3_0a82d_c67ab_a8203
4387,authorID_86573_6a1c3_0a82d_c67ab_a8203,authorID_dbae7_72db2_9058a_88f9b_d830e
4388,authorID_dbae7_72db2_9058a_88f9b_d830e,authorID_d80ea_e6e96_d148b_3b2ab_bbc67
4389,authorID_d80ea_e6e96_d148b_3b2ab_bbc67,authorID_dbae7_72db2_9058a_88f9b_d830e
4390,authorID_dbae7_72db2_9058a_88f9b_d830e,authorID_5ec1a_0c99d_42860_1ce42_b407a
